event_slug,city,event_date,cohort,timestamp,lifecycle_bucket,expected_outcomes,observable_outcomes,valid_outcomes,complete_outcomes,sum_mid,sum_deviation,max_bbo_age_seconds,median_bbo_age_seconds,max_spread,median_spread,outcome_source_span_seconds,event_has_tick_size_conflict,sum_best_bid,sum_best_ask
highest-temperature-in-dallas-on-june-8-2026,Dallas,2026-06-08,clean,2026-06-08 21:02:00+00:00,6-24h,11,11,11,True,1.5859999999999999,0.5859999999999999,18373.873,395.727,0.23999999999999994,0.001,18373.829,False,1.4289999999999996,1.7429999999999999
highest-temperature-in-dallas-on-june-8-2026,Dallas,2026-06-08,clean,2026-06-08 21:03:00+00:00,6-24h,11,11,11,True,1.5855,0.5854999999999999,18433.873,455.727,0.23999999999999994,0.001,18433.754,False,1.4279999999999997,1.7429999999999999
highest-temperature-in-karachi-on-june-9-2026,Karachi,2026-06-09,clean,2026-06-07 04:25:00+00:00,>24h,11,11,3,False,0.41500000000000004,-0.585,116.219,114.684,0.36,0.3,3.227,False,0.06,0.77
highest-temperature-in-karachi-on-june-9-2026,Karachi,2026-06-09,clean,2026-06-07 04:24:00+00:00,>24h,11,11,3,False,0.41500000000000004,-0.585,56.219,54.684,0.36,0.3,3.227,False,0.06,0.77
highest-temperature-in-dallas-on-june-8-2026,Dallas,2026-06-08,clean,2026-06-08 20:58:00+00:00,6-24h,11,11,11,True,1.581,0.581,18133.873,155.727,0.23999999999999994,0.001,18133.245,False,1.4289999999999996,1.7329999999999999
highest-temperature-in-dallas-on-june-8-2026,Dallas,2026-06-08,clean,2026-06-08 20:59:00+00:00,6-24h,11,11,11,True,1.581,0.581,18193.873,215.727,0.23999999999999994,0.001,18193.856,False,1.4289999999999996,1.7329999999999999
highest-temperature-in-dallas-on-june-8-2026,Dallas,2026-06-08,clean,2026-06-08 21:06:00+00:00,6-24h,11,11,11,True,1.581,0.581,18613.873,635.727,0.23999999999999994,0.001,18613.843,False,1.4359999999999997,1.726
highest-temperature-in-dallas-on-june-8-2026,Dallas,2026-06-08,clean,2026-06-08 20:57:00+00:00,6-24h,11,11,11,True,1.581,0.581,18073.873,95.727,0.23999999999999994,0.001,18073.785,False,1.4289999999999996,1.7329999999999999
highest-temperature-in-dallas-on-june-8-2026,Dallas,2026-06-08,clean,2026-06-08 20:56:00+00:00,6-24h,11,11,11,True,1.577,0.577,18013.873,35.727,0.23999999999999994,0.002,18013.652,False,1.4189999999999998,1.7349999999999999
highest-temperature-in-dallas-on-june-8-2026,Dallas,2026-06-08,clean,2026-06-08 21:00:00+00:00,6-24h,11,11,11,True,1.5759999999999998,0.5759999999999998,18253.873,275.727,0.23999999999999994,0.001,18253.679,False,1.4289999999999996,1.7229999999999999
highest-temperature-in-houston-on-june-8-2026,Houston,2026-06-08,clean,2026-06-07 01:21:00+00:00,>24h,11,11,5,False,1.5750000000000002,0.5750000000000002,6.168,5.887,0.67,0.6299999999999999,5.173,False,0.21,2.94
highest-temperature-in-chongqing-on-june-6-2026,Chongqing,2026-06-06,clean,2026-06-05 04:45:00+00:00,>24h,11,11,9,False,1.575,0.575,316.379,6.164,0.36,0.13,313.903,False,0.8800000000000001,2.27
highest-temperature-in-lucknow-on-june-6-2026,Lucknow,2026-06-06,degraded,2026-06-05 04:10:00+00:00,>24h,11,11,1,False,0.43,-0.5700000000000001,0.122,0.122,0.82,0.82,0.0,False,0.02,0.84
highest-temperature-in-chongqing-on-june-6-2026,Chongqing,2026-06-06,clean,2026-06-05 04:43:00+00:00,>24h,11,11,9,False,1.5699999999999998,0.5699999999999998,196.379,0.337,0.35,0.14,196.054,False,0.8700000000000001,2.27
highest-temperature-in-nyc-on-june-6-2026,NYC,2026-06-06,clean,2026-06-05 04:45:00+00:00,>24h,11,11,8,False,1.5699999999999998,0.5699999999999998,16.919,6.116,0.38999999999999996,0.33499999999999996,16.599,False,0.24,2.9000000000000004
highest-temperature-in-nyc-on-june-6-2026,NYC,2026-06-06,clean,2026-06-05 04:44:00+00:00,>24h,11,11,8,False,1.5699999999999998,0.5699999999999998,5.122,3.499,0.38999999999999996,0.33499999999999996,4.962,False,0.24,2.9000000000000004
highest-temperature-in-chongqing-on-june-6-2026,Chongqing,2026-06-06,clean,2026-06-05 04:44:00+00:00,>24h,11,11,9,False,1.5699999999999998,0.5699999999999998,256.379,20.383,0.35,0.13,254.931,False,0.8900000000000001,2.25
highest-temperature-in-manila-on-june-8-2026,Manila,2026-06-08,clean,2026-06-06 19:39:00+00:00,>24h,11,11,9,False,1.561,0.5609999999999999,44.825,3.718,0.37,0.27,44.533,False,0.552,2.57
highest-temperature-in-paris-on-june-10-2026,Paris,2026-06-10,clean,2026-06-08 05:11:00+00:00,>24h,11,11,11,True,1.555,0.5549999999999999,43.774,1.925,0.6200000000000001,0.060000000000000005,42.645,False,0.3400000000000001,2.77
highest-temperature-in-seoul-on-june-10-2026,Seoul,2026-06-10,clean,2026-06-08 04:26:00+00:00,>24h,11,11,11,True,1.5515,0.5515000000000001,5.683,5.662,0.26,0.15,0.077,False,0.8830000000000001,2.2199999999999998
highest-temperature-in-manila-on-june-8-2026,Manila,2026-06-08,clean,2026-06-06 19:38:00+00:00,>24h,11,11,8,False,1.5510000000000002,0.5510000000000002,307.977,56.45700000000001,0.42,0.315,298.828,False,0.522,2.58
highest-temperature-in-seoul-on-june-10-2026,Seoul,2026-06-10,clean,2026-06-08 04:13:00+00:00,>24h,11,11,11,True,1.55,0.55,430.179,14.155,0.36,0.28,430.064,False,0.23,2.8700000000000006
highest-temperature-in-buenos-aires-on-june-9-2026,Buenos Aires,2026-06-09,clean,2026-06-08 01:10:00+00:00,>24h,11,11,11,True,1.55,0.55,40.201,39.255,0.6799999999999999,0.060000000000000005,38.754,False,0.16000000000000003,2.9399999999999995
highest-temperature-in-busan-on-june-6-2026,Busan,2026-06-06,clean,2026-06-05 04:27:00+00:00,>24h,11,11,6,False,1.545,0.5449999999999999,240.277,5.992999999999999,0.7999999999999999,0.31,240.142,False,0.37,2.7199999999999998
highest-temperature-in-seattle-on-june-6-2026,Seattle,2026-06-06,clean,2026-06-05 04:19:00+00:00,>24h,11,11,8,False,1.541,0.5409999999999999,37.132,30.4285,0.39999999999999997,0.33499999999999996,16.823,False,0.262,2.82
highest-temperature-in-singapore-on-june-10-2026,Singapore,2026-06-10,clean,2026-06-08 04:23:00+00:00,>24h,11,11,9,False,1.54,0.54,692.84,3.534,0.36,0.25,689.354,False,0.47,2.6100000000000003
highest-temperature-in-manila-on-june-8-2026,Manila,2026-06-08,clean,2026-06-06 19:40:00+00:00,>24h,11,11,9,False,1.5365,0.5365,63.515,28.212,0.37,0.27,62.456,False,0.553,2.5199999999999996
highest-temperature-in-denver-on-june-6-2026,Denver,2026-06-06,clean,2026-06-05 04:40:00+00:00,>24h,11,11,2,False,0.475,-0.525,20.353,13.726500000000001,0.82,0.435,13.253,False,0.04,0.9099999999999999
highest-temperature-in-ankara-on-june-10-2026,Ankara,2026-06-10,clean,2026-06-08 04:10:00+00:00,>24h,11,11,1,False,0.48,-0.52,173.495,173.495,0.9199999999999999,0.9199999999999999,0.0,False,0.02,0.94
highest-temperature-in-ankara-on-june-10-2026,Ankara,2026-06-10,clean,2026-06-08 04:08:00+00:00,>24h,11,11,1,False,0.48,-0.52,53.495,53.495,0.9199999999999999,0.9199999999999999,0.0,False,0.02,0.94
highest-temperature-in-ankara-on-june-10-2026,Ankara,2026-06-10,clean,2026-06-08 04:09:00+00:00,>24h,11,11,1,False,0.48,-0.52,113.495,113.495,0.9199999999999999,0.9199999999999999,0.0,False,0.02,0.94
highest-temperature-in-istanbul-on-june-7-2026,Istanbul,2026-06-07,degraded,2026-06-06 05:29:00+00:00,>24h,11,11,10,False,1.5195000000000003,0.5195000000000003,2.338,2.3045,0.24000000000000002,0.135,1.346,False,0.93,2.1090000000000004
highest-temperature-in-houston-on-june-8-2026,Houston,2026-06-08,clean,2026-06-08 18:59:00+00:00,6-24h,11,11,11,True,1.5174999999999998,0.5174999999999998,86360.304,2592.94,0.30000000000000004,0.008,86298.672,False,1.317,1.7179999999999997
highest-temperature-in-houston-on-june-8-2026,Houston,2026-06-08,clean,2026-06-08 19:00:00+00:00,6-24h,11,11,11,True,1.5174999999999998,0.5174999999999998,86420.304,2652.94,0.30000000000000004,0.008,86298.672,False,1.317,1.7179999999999997
highest-temperature-in-houston-on-june-8-2026,Houston,2026-06-08,clean,2026-06-08 19:02:00+00:00,6-24h,11,11,11,True,1.5174999999999998,0.5174999999999998,86540.304,2772.94,0.30000000000000004,0.008,86298.672,False,1.317,1.7179999999999997
highest-temperature-in-houston-on-june-8-2026,Houston,2026-06-08,clean,2026-06-08 18:58:00+00:00,6-24h,11,11,11,True,1.5174999999999998,0.5174999999999998,86300.304,2532.94,0.30000000000000004,0.008,86298.672,False,1.317,1.7179999999999997
highest-temperature-in-houston-on-june-8-2026,Houston,2026-06-08,clean,2026-06-08 19:01:00+00:00,6-24h,11,11,11,True,1.5174999999999998,0.5174999999999998,86480.304,2712.94,0.30000000000000004,0.008,86298.672,False,1.317,1.7179999999999997
highest-temperature-in-paris-on-june-10-2026,Paris,2026-06-10,clean,2026-06-10 13:10:00+00:00,6-24h,11,11,11,True,1.517,0.5169999999999999,111757.034,3942.881,0.10000000000000003,0.003,111756.702,False,1.4339999999999997,1.6
highest-temperature-in-houston-on-june-8-2026,Houston,2026-06-08,clean,2026-06-08 18:57:00+00:00,6-24h,11,11,11,True,1.5169999999999997,0.5169999999999997,86240.304,2472.94,0.30000000000000004,0.008,86238.899,False,1.3159999999999998,1.7179999999999997
highest-temperature-in-houston-on-june-8-2026,Houston,2026-06-08,clean,2026-06-08 18:56:00+00:00,6-24h,11,11,11,True,1.5164999999999997,0.5164999999999997,86180.304,2412.94,0.30000000000000004,0.004,86179.834,False,1.3359999999999999,1.6969999999999998
highest-temperature-in-istanbul-on-june-7-2026,Istanbul,2026-06-07,degraded,2026-06-06 05:30:00+00:00,>24h,11,11,10,False,1.5105000000000002,0.5105000000000002,62.298,30.938499999999998,0.23,0.135,51.778,False,0.932,2.0890000000000004
highest-temperature-in-istanbul-on-june-7-2026,Istanbul,2026-06-07,degraded,2026-06-06 05:28:00+00:00,>24h,11,11,10,False,1.5050000000000003,0.5050000000000003,30.382,24.547,0.24000000000000002,0.14,30.105,False,0.901,2.1090000000000004
highest-temperature-in-busan-on-june-6-2026,Busan,2026-06-06,clean,2026-06-05 04:23:00+00:00,>24h,11,11,4,False,1.5050000000000001,0.5050000000000001,43.75,24.8385,0.7999999999999999,0.6799999999999999,43.473,False,0.09,2.92
highest-temperature-in-beijing-on-june-8-2026,Beijing,2026-06-08,clean,2026-06-06 19:26:00+00:00,>24h,11,11,10,False,1.505,0.5049999999999999,12.093,2.015,0.45999999999999996,0.195,10.81,False,0.43,2.58
highest-temperature-in-paris-on-june-10-2026,Paris,2026-06-10,clean,2026-06-10 13:17:00+00:00,6-24h,11,11,11,True,1.501,0.5009999999999999,112177.034,894.311,0.10000000000000003,0.003,112176.822,False,1.4299999999999997,1.572
highest-temperature-in-paris-on-june-10-2026,Paris,2026-06-10,clean,2026-06-10 13:07:00+00:00,6-24h,11,11,11,True,1.496,0.496,111577.034,3762.881,0.10000000000000003,0.003,111576.18,False,1.3929999999999996,1.5990000000000002
highest-temperature-in-paris-on-june-10-2026,Paris,2026-06-10,clean,2026-06-10 13:16:00+00:00,6-24h,11,11,11,True,1.492,0.492,112117.034,834.311,0.10000000000000003,0.003,112116.395,False,1.4209999999999996,1.563
highest-temperature-in-istanbul-on-june-7-2026,Istanbul,2026-06-07,degraded,2026-06-06 05:31:00+00:00,>24h,11,11,10,False,1.4905000000000002,0.49050000000000016,16.905,10.392,0.23,0.135,16.392,False,0.932,2.049
highest-temperature-in-paris-on-june-10-2026,Paris,2026-06-10,clean,2026-06-10 13:15:00+00:00,6-24h,11,11,11,True,1.487,0.4870000000000001,112057.034,4242.881,0.10000000000000003,0.003,112056.666,False,1.4109999999999996,1.563
highest-temperature-in-paris-on-june-10-2026,Paris,2026-06-10,clean,2026-06-10 13:13:00+00:00,6-24h,11,11,11,True,1.4820000000000002,0.4820000000000002,111937.034,4122.881,0.10000000000000003,0.001,111936.879,False,1.4139999999999997,1.55
highest-temperature-in-paris-on-june-10-2026,Paris,2026-06-10,clean,2026-06-10 13:14:00+00:00,6-24h,11,11,11,True,1.4795,0.47950000000000004,111997.034,4182.881,0.10000000000000003,0.001,111996.73,False,1.4039999999999997,1.5550000000000002
highest-temperature-in-paris-on-june-10-2026,Paris,2026-06-10,clean,2026-06-10 13:11:00+00:00,6-24h,11,11,11,True,1.478,0.478,111817.034,4002.881,0.10000000000000003,0.003,111817.024,False,1.3889999999999996,1.5670000000000002
highest-temperature-in-paris-on-june-10-2026,Paris,2026-06-10,clean,2026-06-10 13:09:00+00:00,6-24h,11,11,11,True,1.4775,0.47750000000000004,111697.034,3882.881,0.10000000000000003,0.003,111696.923,False,1.4059999999999997,1.549
highest-temperature-in-paris-on-june-10-2026,Paris,2026-06-10,clean,2026-06-10 13:12:00+00:00,6-24h,11,11,11,True,1.4769999999999999,0.47699999999999987,111877.034,4062.881,0.10000000000000003,0.003,111876.729,False,1.3969999999999996,1.557
highest-temperature-in-paris-on-june-10-2026,Paris,2026-06-10,clean,2026-06-10 13:08:00+00:00,6-24h,11,11,11,True,1.4765000000000001,0.47650000000000015,111637.034,3822.881,0.10000000000000003,0.003,111636.945,False,1.4009999999999996,1.552
highest-temperature-in-seattle-on-june-6-2026,Seattle,2026-06-06,clean,2026-06-05 04:20:00+00:00,>24h,11,11,8,False,1.471,0.4710000000000001,20.287,18.366,0.39999999999999997,0.33499999999999996,19.176,False,0.272,2.67
highest-temperature-in-buenos-aires-on-june-9-2026,Buenos Aires,2026-06-09,clean,2026-06-08 01:14:00+00:00,>24h,11,11,11,True,1.47,0.47,56.771,2.018,0.43999999999999995,0.060000000000000005,55.364,False,0.36000000000000004,2.58
highest-temperature-in-paris-on-june-10-2026,Paris,2026-06-10,clean,2026-06-10 13:05:00+00:00,6-24h,11,11,11,True,1.4649999999999999,0.46499999999999986,111457.034,3642.881,0.10000000000000003,0.003,111456.996,False,1.3319999999999996,1.5979999999999999
highest-temperature-in-karachi-on-june-9-2026,Karachi,2026-06-09,clean,2026-06-07 04:23:00+00:00,>24h,11,11,3,False,0.5449999999999999,-0.45500000000000007,24.86,24.447,0.45999999999999996,0.45999999999999996,0.811,False,0.06,1.03
highest-temperature-in-paris-on-june-10-2026,Paris,2026-06-10,clean,2026-06-10 13:04:00+00:00,6-24h,11,11,11,True,1.4505,0.4504999999999999,111397.034,3582.881,0.10000000000000003,0.003,111396.621,False,1.3529999999999998,1.548
highest-temperature-in-nyc-on-june-6-2026,NYC,2026-06-06,clean,2026-06-05 04:47:00+00:00,>24h,11,11,10,False,1.446,0.44599999999999995,36.37,12.628,0.38999999999999996,0.25,35.685,False,0.30200000000000005,2.5900000000000003
highest-temperature-in-buenos-aires-on-june-9-2026,Buenos Aires,2026-06-09,clean,2026-06-08 01:12:00+00:00,>24h,11,11,11,True,1.4449999999999998,0.44499999999999984,40.96,28.899,0.44999999999999996,0.060000000000000005,39.696,False,0.24000000000000005,2.65
highest-temperature-in-seattle-on-june-6-2026,Seattle,2026-06-06,clean,2026-06-06 18:55:00+00:00,6-24h,11,11,11,True,1.4340000000000002,0.43400000000000016,26249.663,0.287,0.16999999999999998,0.003,26249.661,False,1.178,1.6900000000000002
highest-temperature-in-chongqing-on-june-6-2026,Chongqing,2026-06-06,clean,2026-06-05 04:46:00+00:00,>24h,11,11,9,False,1.4250000000000003,0.42500000000000027,376.379,6.452,0.35,0.08000000000000002,375.418,False,0.8300000000000001,2.02
highest-temperature-in-hong-kong-on-june-6-2026,Hong Kong,2026-06-06,clean,2026-06-05 04:27:00+00:00,>24h,11,10,9,False,1.425,0.42500000000000004,90.293,34.656,0.25,0.1,88.307,False,0.9000000000000001,1.95
highest-temperature-in-busan-on-june-6-2026,Busan,2026-06-06,clean,2026-06-05 04:26:00+00:00,>24h,11,11,6,False,1.4249999999999998,0.4249999999999998,180.277,3.9764999999999997,0.7999999999999999,0.31999999999999995,179.022,False,0.37,2.48
highest-temperature-in-paris-on-june-10-2026,Paris,2026-06-10,clean,2026-06-10 13:06:00+00:00,6-24h,11,11,11,True,1.4215,0.4215,111517.034,3702.881,0.17000000000000004,0.003,111517.03,False,1.2409999999999997,1.6019999999999999
highest-temperature-in-hong-kong-on-june-6-2026,Hong Kong,2026-06-06,clean,2026-06-05 04:26:00+00:00,>24h,11,10,9,False,1.4200000000000002,0.42000000000000015,33.867,30.293,0.25,0.1,33.765,False,0.92,1.92
highest-temperature-in-buenos-aires-on-june-9-2026,Buenos Aires,2026-06-09,clean,2026-06-08 01:13:00+00:00,>24h,11,11,11,True,1.42,0.41999999999999993,100.96,27.235,0.45999999999999996,0.060000000000000005,94.444,False,0.24000000000000005,2.6
highest-temperature-in-seattle-on-june-6-2026,Seattle,2026-06-06,clean,2026-06-06 18:58:00+00:00,6-24h,11,11,11,True,1.4095000000000002,0.4095000000000002,26429.663,0.84,0.16999999999999998,0.003,26429.446,False,1.1469999999999998,1.6719999999999997
highest-temperature-in-manila-on-june-8-2026,Manila,2026-06-08,clean,2026-06-06 19:31:00+00:00,>24h,11,11,5,False,1.405,0.405,8.23,2.65,0.42,0.38,8.095,False,0.45,2.36
highest-temperature-in-kuala-lumpur-on-june-9-2026,Kuala Lumpur,2026-06-09,clean,2026-06-07 04:25:00+00:00,>24h,11,11,8,False,1.405,0.405,53.605,53.0475,0.38999999999999996,0.31499999999999995,0.782,False,0.16,2.65
highest-temperature-in-seattle-on-june-6-2026,Seattle,2026-06-06,clean,2026-06-06 18:57:00+00:00,6-24h,11,11,11,True,1.4045,0.4045000000000001,26369.663,4.658,0.16999999999999998,0.003,26367.463,False,1.1369999999999998,1.6719999999999997
highest-temperature-in-seattle-on-june-6-2026,Seattle,2026-06-06,clean,2026-06-06 19:05:00+00:00,6-24h,11,11,11,True,1.4035000000000002,0.4035000000000002,26849.663,2.151,0.16999999999999998,0.003,26849.66,False,1.2069999999999999,1.6
highest-temperature-in-seattle-on-june-6-2026,Seattle,2026-06-06,clean,2026-06-06 19:04:00+00:00,6-24h,11,11,11,True,1.4020000000000001,0.40200000000000014,26789.663,2.325,0.16999999999999998,0.003,26789.649,False,1.2209999999999999,1.5829999999999997
highest-temperature-in-istanbul-on-june-7-2026,Istanbul,2026-06-07,degraded,2026-06-06 05:32:00+00:00,>24h,11,11,10,False,1.4005000000000003,0.4005000000000003,20.429,6.726,0.21000000000000002,0.04949999999999999,15.983,False,0.9720000000000001,1.829
highest-temperature-in-hong-kong-on-june-6-2026,Hong Kong,2026-06-06,clean,2026-06-05 04:28:00+00:00,>24h,11,10,9,False,1.3955,0.39549999999999996,95.978,21.867,0.24,0.1,95.486,False,0.8510000000000001,1.94
highest-temperature-in-buenos-aires-on-june-9-2026,Buenos Aires,2026-06-09,clean,2026-06-08 01:11:00+00:00,>24h,11,11,11,True,1.385,0.385,100.201,11.916,0.44999999999999996,0.060000000000000005,99.645,False,0.16000000000000003,2.61
highest-temperature-in-kuala-lumpur-on-june-9-2026,Kuala Lumpur,2026-06-09,clean,2026-06-07 04:26:00+00:00,>24h,11,11,8,False,1.385,0.385,27.079,22.9315,0.38999999999999996,0.31499999999999995,27.025,False,0.16,2.61
highest-temperature-in-mexico-city-on-june-8-2026,Mexico City,2026-06-08,clean,2026-06-07 01:22:00+00:00,>24h,11,11,6,False,1.385,0.385,16.82,10.536000000000001,0.47,0.395,11.762,False,0.33,2.44
highest-temperature-in-seattle-on-june-6-2026,Seattle,2026-06-06,clean,2026-06-06 18:59:00+00:00,6-24h,11,11,11,True,1.3795,0.37949999999999995,26489.663,34.393,0.21000000000000008,0.003,26489.604,False,1.0969999999999998,1.662
highest-temperature-in-san-francisco-on-june-7-2026,San Francisco,2026-06-07,clean,2026-06-07 20:32:00+00:00,6-24h,11,11,11,True,1.3775,0.37749999999999995,85449.834,5471.718,0.32,0.002,85449.829,False,1.0569999999999997,1.698
highest-temperature-in-istanbul-on-june-7-2026,Istanbul,2026-06-07,degraded,2026-06-06 05:24:00+00:00,>24h,11,11,10,False,1.377,0.377,32.719,14.5625,0.38999999999999996,0.265,32.395,False,0.214,2.54
highest-temperature-in-jeddah-on-june-6-2026,Jeddah,2026-06-06,degraded,2026-06-05 04:45:00+00:00,>24h,11,11,6,False,1.375,0.375,208.191,47.9375,0.38,0.35,208.062,False,0.41000000000000003,2.34
highest-temperature-in-jeddah-on-june-6-2026,Jeddah,2026-06-06,degraded,2026-06-05 04:47:00+00:00,>24h,11,11,6,False,1.375,0.375,328.191,2.078,0.38,0.245,327.865,False,0.6599999999999999,2.09
highest-temperature-in-wuhan-on-june-10-2026,Wuhan,2026-06-10,clean,2026-06-08 04:27:00+00:00,>24h,11,10,8,False,0.625,-0.375,15.702,15.432500000000001,0.27999999999999997,0.060000000000000005,0.477,True,0.12000000000000001,1.13
highest-temperature-in-wuhan-on-june-10-2026,Wuhan,2026-06-10,clean,2026-06-08 04:28:00+00:00,>24h,11,10,8,False,0.63,-0.37,59.78,24.527,0.27999999999999997,0.05500000000000001,57.337,True,0.13,1.13
highest-temperature-in-jeddah-on-june-6-2026,Jeddah,2026-06-06,degraded,2026-06-05 04:39:00+00:00,>24h,11,11,3,False,0.6300000000000001,-0.3699999999999999,11.979,11.573,0.38,0.38,0.842,False,0.06,1.2000000000000002
highest-temperature-in-jeddah-on-june-6-2026,Jeddah,2026-06-06,degraded,2026-06-05 04:38:00+00:00,>24h,11,11,3,False,0.6300000000000001,-0.3699999999999999,6.251,2.974,0.38,0.38,6.219,False,0.06,1.2000000000000002
